id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
4.1427102730843023e+18,1,14102413,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3b7d0ae3,16954458,1,0,15705,320,50,1722,0,35,100084,79
1.4688839383281766e+19,1,14102110,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,107ffedf,8a4875bd,1,0,16920,320,50,1899,0,431,100075,117
3.516870200243093e+17,0,14102805,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,0fa6fca3,f31cea45,1ccc7835,1,0,22681,320,50,2528,0,39,100076,221
1.6236923855593834e+19,0,14102417,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,32b3121f,eec78f77,1,0,17614,320,50,1993,2,1063,-1,33
4.1600532996752737e+18,0,14103009,1005,1,b7e9786d,b12b9f85,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,750111c6,7ac6007f,1,2,23017,320,50,2658,3,35,100148,23
1.0901271453408424e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,920df86e,8f1db0bc,1,2,23804,320,50,2726,3,803,-1,229
5.296239485996918e+18,0,14102311,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,99f11ba7,fa61e8fe,1,0,22142,320,50,2550,0,547,100148,51
1.384458630057293e+19,1,14102818,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0db52713,d787e91b,1,0,22106,320,50,2545,0,167,100084,221
1.3117897723453642e+18,1,14102814,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,778e55e7,2203a096,1,0,22257,320,50,2545,0,167,100084,221
5.794993054282416e+18,0,14102123,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,821b7520,184c42e3,aa35da31,1,0,18987,320,50,2158,3,291,100189,61
1.6291217527745425e+19,0,14102915,1002,0,85f751fd,c4e18dd6,50e219e0,c0a736f4,7801e8d9,07d7df22,a6df9726,e65b172f,8c1d5afd,0,0,23552,320,50,2699,0,163,-1,212
5.382780888924084e+18,0,14102718,1002,0,af976e25,399001a5,50e219e0,ecad2386,7801e8d9,07d7df22,062b35b2,445199b8,08ac11ab,0,0,22701,320,50,2624,0,35,100075,221
8.619404249568128e+17,1,14102309,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,ceb0dafe,dc6eac4e,c6263d8a,1,0,22026,320,50,2537,0,687,100031,48
8.271540845742085e+17,1,14102911,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,401a6da4,64184022,1,0,20635,300,250,2374,3,39,100093,23
4.9783209935449e+18,0,14102516,1005,1,85f751fd,c4e18dd6,50e219e0,d644e4e7,2347f47a,0f2161f8,a99f214a,970a5bc3,c1113a90,1,0,20392,320,50,2340,3,1065,100111,159
1.4187845123572515e+19,0,14102308,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c685c54f,8a4875bd,1,0,20007,320,50,2283,0,163,100076,95
2.417577044415471e+18,0,14102814,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8857ee97,4ea23a13,1,0,6563,320,50,572,2,39,-1,32
1.2796029192189522e+19,0,14102115,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,03474dbb,a4528ded,1,0,21758,320,50,2502,0,35,100084,221
9.45014730259287e+18,1,14102301,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,ecb851b2,1,0,15706,320,50,1722,0,35,-1,79
1.6502363645201048e+19,0,14102804,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,49065c07,8441e1f3,1,0,22683,320,50,2528,0,39,100074,221
1.816910560958044e+18,0,14102820,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96159f2c,cbb77256,1,0,22832,320,50,2647,2,35,100148,23
9.571173776111276e+18,1,14102717,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a1b3867c,0f086703,1,0,17654,300,250,1994,2,39,100084,33
1.2864577112928809e+19,0,14102313,1005,0,cd58172f,b9c4ab81,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,02d7312a,fce66524,1,0,19665,320,50,2253,2,303,-1,52
1.345952370303463e+19,0,14102315,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e08f4f88,f07e20f8,1,2,15703,320,50,1722,0,35,-1,79
1.5050569709207716e+19,1,14102615,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,91561d07,f1937c53,1,0,6563,320,50,572,2,39,-1,32
9.789611670350737e+18,0,14102820,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e38bf9e7,ad0177e7,1,0,17614,320,50,1993,2,1063,-1,33
4.365052930331267e+18,0,14102912,1005,0,419a32e2,6390786d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,68adc53d,1f0bc64f,1,0,23721,300,250,2716,3,43,100148,23
6.588004642380142e+18,1,14102211,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,3bd9e8e7,1,0,21829,320,50,2522,0,35,-1,221
2.939417364200456e+18,0,14102715,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c04d4a53,7abbbd5c,1,0,18858,320,50,1882,3,35,-1,13
1.1478160517828817e+19,0,14102714,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,0489ce3f,84ebbcd4,1,0,17654,300,250,1994,2,39,-1,33
9.140426826314557e+18,0,14102102,1005,0,a36d69ee,3720f0f5,f66779e6,ecad2386,7801e8d9,07d7df22,a99f214a,711891e4,60cf5a10,1,0,20751,320,50,1895,0,681,100028,101
7.082437053834909e+18,0,14102516,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4a22494f,158e4944,1,0,15708,320,50,1722,0,35,-1,79
1.3016532168918026e+19,0,14102105,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,af62faf4,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
5.192596762356847e+18,0,14102417,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,2af0ad97,496515fa,1,3,21191,320,50,2424,1,161,100190,71
6.945563581859181e+18,0,14102710,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c93620d9,684581ce,1,0,22683,320,50,2528,0,39,100077,221
9.636599837457846e+18,0,14102617,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,431b3174,4ceb2e0b,1,0,15708,320,50,1722,0,35,-1,79
1.440393019861417e+19,1,14102811,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,114cb86b,a0f5f879,1,0,8330,320,50,761,3,175,100077,23
6.227057164304682e+18,0,14102621,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,b7317ab5,93a90f85,1,0,20277,320,50,2281,3,47,100182,42
1.2926621122708361e+19,0,14102112,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c0fedb47,36c6b1de,1,0,19251,320,50,2201,3,35,-1,43
5.58416764221924e+18,0,14102115,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,8cc80fc8,ab5bc15a,1f0bc64f,1,0,19251,320,50,2201,3,35,-1,43
1.8207853959960373e+19,0,14102204,1005,0,12fb4121,6b59f079,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79769de3,1f0bc64f,1,0,20969,320,50,2372,0,813,-1,46
1.3079297284236227e+19,0,14102412,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5c03f0cb,0989142d,1,0,15701,320,50,1722,0,35,-1,79
4.1044109471196375e+18,0,14102700,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f921c153,f40a42ff,1,0,20391,320,50,2340,3,1065,100111,159
1.4707273273798578e+19,0,14102411,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,fd018b9f,dbd546a8,b6443086,1,0,18091,320,50,2060,3,39,-1,23
6.050762368136152e+18,1,14102316,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,58082ab6,1f0bc64f,1,0,15701,320,50,1722,0,35,-1,79
8.977241268534088e+18,0,14102908,1005,0,d8bb8687,98e6755b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ee236185,c6263d8a,1,0,23729,320,50,2717,2,35,-1,23
5.457859723119539e+18,1,14102220,1005,0,4bf5bbe2,6b560cc1,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,699f69bd,1f0bc64f,1,0,21789,320,50,2512,2,303,-1,52
4.4611288345593513e+18,0,14102816,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,d957423f,d6e0e6ff,1,0,16408,320,50,1835,1,431,-1,71
2.6522130386378363e+18,0,14102107,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,24a483e3,76dc4769,1,0,16208,320,50,1800,3,167,100075,23
9.05293820513931e+17,0,14103013,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,bca8f26d,04f5b394,1,0,22261,320,50,2545,0,431,-1,221
9.861439522759655e+18,0,14102313,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,255061d1,cc68208e,e981565c,1,0,1037,320,50,178,3,1327,100221,15
3.0040744932302874e+18,0,14102803,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,0fcee644,496515fa,1,2,21189,320,50,2424,1,161,100189,71
3.7924632900109754e+17,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,949baec1,a8d2c4cf,1,0,4687,320,50,423,2,39,100148,32
1.3817883471192404e+19,1,14103015,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,deab8875,6bfbb32f,1,0,24034,320,50,2754,0,35,100171,246
4.774002404871556e+18,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9b1fe278,2203a096,1,0,15702,320,50,1722,0,35,-1,79
1.5741325268640666e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,d18f355f,f3049821,1,0,23804,320,50,2726,3,803,-1,229
5.551997299174565e+18,0,14102211,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b5b6a0be,05e70df4,1,0,21924,216,36,2528,0,35,100076,221
1.551477663361568e+19,1,14103011,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,319a58dc,f39b265e,1,0,22676,320,50,2616,0,35,100083,51
1.756901736660277e+19,0,14103022,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6897238c,c7d291a7,1,0,22254,320,50,2545,0,431,-1,221
1.509132149754231e+19,0,14102900,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,eb5dc7a5,b35e192f,d787e91b,1,0,16688,320,50,1873,3,39,-1,23
1.5989997319301968e+19,1,14102812,1005,1,17caea14,0dde25ec,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,94f936a0,7956d1bb,1,0,23091,320,50,2526,0,167,-1,221
7.03380823814854e+18,0,14102611,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,a99f214a,0ba6cbe3,2de871e6,1,0,17016,320,50,1873,3,39,100060,23
1.4023662330244876e+19,1,14102916,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d0aacedf,6332421a,1,0,17654,300,250,1994,2,39,-1,33
6.098498191149243e+18,0,14103018,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,569b585a,d4897fef,1,0,19950,320,50,1800,3,167,100077,23
7.628162623353445e+18,0,14102717,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,300ff8b1,89416188,1,0,4687,320,50,423,2,39,100148,32
1.841228881914563e+19,0,14102516,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c017f85c,744ae245,1,0,20632,320,50,2374,3,39,-1,23
1.5994250576785371e+19,1,14102816,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,fc82d7f3,9955990f,1,0,19771,320,50,2227,0,935,100079,48
1.1795044928434262e+19,0,14102206,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,61ddada5,be6db1d7,1,0,21790,320,50,2513,3,35,-1,68
3.4053508344220006e+18,0,14102318,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,b03ca994,1ebc7efd,1,0,17753,320,50,1993,2,1063,-1,33
6.270868114788822e+18,0,14102903,1005,0,85f751fd,c4e18dd6,50e219e0,96cba8a9,448ca2e3,cef3e649,b005c2d7,36e6f92c,bd465767,1,0,23231,120,20,2677,3,815,-1,171
2.4896614427499013e+18,0,14102315,1005,0,85f751fd,c4e18dd6,50e219e0,f53417e1,0e8616ad,0f2161f8,a99f214a,4769cb74,34d5fa08,1,0,452,320,50,122,3,1327,-1,15
8.542965285827237e+18,0,14102408,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,18927363,9b0f71c2,1,0,19771,320,50,2227,0,679,100077,48
2.9344397579617116e+18,0,14102622,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,7d0ba792,c3f90c8c,ad328c4d,1,0,16688,320,50,1873,3,39,-1,23
8.436821647115843e+18,0,14102613,1005,0,85f751fd,c4e18dd6,50e219e0,98fed791,d9b5648e,0f2161f8,a99f214a,de9cc0c3,72a00661,1,0,20508,320,50,2351,3,163,100020,61
3.5371726741828915e+18,0,14102303,1005,1,5114c672,3f2f3819,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d02f7ff6,76dc4769,1,0,21912,320,50,2528,0,35,100081,221
1.7572525775665824e+19,0,14102418,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1b9cfcbe,277e7b8c,1,0,17614,320,50,1993,2,1063,100084,33
9.07220342364846e+18,0,14102916,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f059a6f,8a4875bd,1,0,17264,320,50,1872,3,39,-1,23
1.8169662315596063e+19,0,14102203,1005,1,fe8cc448,9166c161,0569f928,ecad2386,7801e8d9,07d7df22,a99f214a,9e9242bf,6332421a,1,0,19251,320,50,2201,3,35,-1,43
1.6620496147938443e+19,0,14102809,1005,0,85f751fd,c4e18dd6,50e219e0,a5184c22,b8d325c3,0f2161f8,a99f214a,fb8c3695,a8964a12,1,0,23143,320,50,2665,0,34,100176,221
1.4861060079491901e+19,0,14102616,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,4b93165b,711ee120,1,0,18095,320,50,2060,3,39,-1,23
2.4748445795856143e+18,0,14102515,1005,0,85f751fd,c4e18dd6,50e219e0,3bfa19cb,2347f47a,0f2161f8,4a0b2342,88c555e3,2882146f,1,0,19771,320,50,2227,0,679,100077,48
9.854590884201015e+18,0,14102111,1005,0,85f751fd,c4e18dd6,50e219e0,813eeaf8,d9b5648e,0f2161f8,a99f214a,12de746f,72a00661,1,0,21660,320,50,2446,3,171,100228,156
7.600252835782227e+18,1,14102210,1005,1,bc3b3740,f43e535b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9c61c32a,88fe1d5d,1,0,20362,320,50,2333,0,39,100001,157
1.792818971061248e+18,0,14102209,1005,0,85f751fd,c4e18dd6,50e219e0,1d64ced5,2347f47a,8ded1f7a,4c6ea77e,62d6cf87,f245ff25,1,3,15706,320,50,1722,0,35,100084,79
2.285164692786208e+18,0,14102609,1005,0,d7714196,452bed30,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,544445de,1fa06e1b,1,0,16615,320,50,1863,3,39,-1,23
1.1435274078692114e+19,0,14103008,1005,1,96e44b4b,9057b1fe,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,f16c5f3a,ecb851b2,1,0,8330,320,50,761,3,175,100077,23
6.338417383581156e+18,1,14102515,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2a061fac,711ee120,1,0,15699,320,50,1722,0,35,100084,79
4.732491030315911e+18,0,14103001,1005,0,85f751fd,c4e18dd6,50e219e0,680e6a92,2347f47a,0f2161f8,a99f214a,15765d14,3bc193db,1,0,23642,320,50,2709,3,39,-1,23
1.4050670108390793e+19,0,14102915,1005,0,85f751fd,c4e18dd6,50e219e0,92f5800b,ae637522,0f2161f8,a99f214a,094d0189,f8d834d0,1,3,21189,320,50,2424,1,175,100189,71
3.073167139900579e+18,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3eb1519e,8a4875bd,1,0,15706,320,50,1722,0,35,100084,79
1.577031150750014e+19,0,14102918,1005,0,85f751fd,c4e18dd6,50e219e0,f888bf4c,5b9c592b,0f2161f8,2cf13037,5e2cd38e,ef726eae,1,0,18987,320,50,2158,3,291,100189,61
3.3612051889342e+18,0,14102721,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e3bf4781,d787e91b,1,0,16615,320,50,1863,3,39,-1,23
1.838142609231557e+19,0,14102910,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f1e5c660,239543e1,1,0,23626,320,50,2707,3,937,100156,61
1.0773608222111316e+19,1,14102416,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,d90a7774,fd235d3a,1,0,22288,320,50,2572,3,297,100156,42
1.0106358863908762e+19,0,14103004,1005,0,85f751fd,c4e18dd6,50e219e0,d36838b1,0e8616ad,0f2161f8,a99f214a,0e56b38d,2891f384,1,0,23804,320,50,2726,3,803,-1,229
1.0244201972956315e+18,0,14102418,1005,0,85f751fd,c4e18dd6,50e219e0,95b5e741,c6824def,cef3e649,a99f214a,914139f7,83ed0b87,1,0,21611,320,50,2480,3,297,100111,61
2.0601787819729616e+17,0,14102106,1002,0,6f1058d5,38b1b595,50e219e0,ecad2386,7801e8d9,07d7df22,a4c1ae79,f698c8a5,8e0333c2,0,0,21640,320,50,2485,3,163,100000,93
5.247002884227576e+18,0,14102903,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c36157e7,9f8d0424,1,0,22987,320,50,2657,3,38,100075,23
1.0781646287361186e+19,1,14102820,1005,0,83a0ad1a,5c9ae867,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,c544587a,7abbbd5c,1,0,23144,320,50,2665,0,35,-1,221
1.5466267083544658e+19,0,14102417,1005,1,a7853007,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,9b13a699,5b799d60,1,0,22267,320,50,2566,3,41,100156,42
1.663648956612353e+19,0,14102808,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,31c5724f,1a542e18,a0f5f879,4,0,23144,320,50,2665,0,34,-1,221
1.232092662603436e+19,0,14103020,1005,0,85f751fd,c4e18dd6,50e219e0,396df801,2347f47a,0f2161f8,a99f214a,c0139d44,6db7d068,1,0,23866,320,50,2736,0,33,100172,246
1.3334729516883194e+19,1,14102213,1005,0,85f751fd,c4e18dd6,50e219e0,7358e05e,b9528b13,cef3e649,1d956560,ce3b553f,80b1a1d2,1,0,1039,320,50,178,3,1327,-1,15
1.7379480954662859e+19,1,14102221,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,475755d8,8571106b,1,0,19015,300,250,2162,2,39,-1,33
5.388124832532638e+18,0,14102717,1005,0,89963103,7fb09894,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,900022d0,277e7b8c,1,0,16615,320,50,1863,3,39,-1,23
1.8553759179745275e+18,0,14102104,1005,0,85f751fd,c4e18dd6,50e219e0,d44c074c,ae637522,cef3e649,a99f214a,751ffc59,496515fa,1,0,21611,320,50,2480,3,299,100111,61
1.5103229961837318e+19,0,14102813,1002,0,4963b9fe,a69faa6e,50e219e0,ecad2386,7801e8d9,07d7df22,df29fec4,3f20f2a2,12edfe21,0,0,23206,320,50,2672,0,35,100077,221
9.717518861971978e+17,0,14103006,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a12624d3,837fc2ca,be87996b,1,2,23804,320,50,2726,3,803,100148,229
3.713514329612303e+18,0,14102703,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,66343208,4557228f,1,0,21153,320,50,2420,2,35,100077,69
1.556601985263314e+18,0,14102506,1010,1,85f751fd,c4e18dd6,50e219e0,03a08c3f,7801e8d9,0f2161f8,f70ad5cc,1cf29716,f07e20f8,4,3,15707,320,50,1722,0,35,-1,79
1.3896065533855054e+19,0,14102317,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fb8a71da,1f0bc64f,1,0,20108,320,50,2299,2,1319,100084,52
2.4235817601101665e+18,0,14102717,1005,0,85f751fd,c4e18dd6,50e219e0,9c13b419,2347f47a,f95efa07,a99f214a,51f758b2,c4cff2ea,1,0,20632,320,50,2374,3,39,-1,23
1.6173368033069191e+19,0,14102615,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a12aec14,2203a096,1,0,20108,320,50,2299,2,1327,100084,52
7.600636975815913e+18,0,14102414,1005,1,e8f79e60,c4342784,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,51737163,d4897fef,1,0,16208,320,50,1800,3,167,100075,23
4.417636604650867e+18,0,14103007,1005,0,2a68aa20,9b851bd8,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a6cc2266,d7fe30a4,1,0,20214,320,50,2316,0,167,-1,16
3.2684378281749883e+18,0,14102604,1005,0,89a490f5,ce307e01,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,c17ac306,d787e91b,1,0,19950,320,50,1800,3,167,100081,23
1.1849579693074686e+19,0,14102311,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,77051a5b,b67bb2f1,c6263d8a,1,0,15703,320,50,1722,0,35,-1,79
1.4101078235251083e+19,0,14102801,1002,0,ffcb6b9a,fd0f18e8,50e219e0,ecad2386,7801e8d9,07d7df22,7376645d,81d059c1,cbc61465,0,0,5296,320,50,479,3,39,100077,23
1.6169168079862563e+19,0,14102218,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d0ab177b,711ee120,1,0,15707,320,50,1722,0,35,-1,79
7.67130753241011e+18,0,14102809,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,945dd5c4,1,0,17614,320,50,1993,2,1063,-1,33
4.481388084950745e+18,0,14102813,1005,0,6c5b482c,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,5dd4c46a,c730b3c6,1,0,17653,300,250,1994,2,39,-1,33
1.4934681781081618e+19,0,14102605,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4eca509a,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
1.491386286268485e+18,1,14102613,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,d5146045,ce576f14,1,0,20093,300,250,2295,2,35,100081,23
1.758986987771509e+19,0,14102714,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,2f30044a,836d2439,1,0,22267,320,50,2566,3,47,100155,42
6.663298083900848e+18,0,14102313,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1ad6ed99,c6263d8a,1,0,20108,320,50,2299,2,1063,-1,52
9.473747494149607e+18,0,14102212,1005,0,85f751fd,c4e18dd6,50e219e0,e96773f0,2347f47a,0f2161f8,a99f214a,9eff742b,7ac6007f,1,2,21767,320,50,2506,0,35,-1,157
6.944360538484931e+18,0,14102717,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,346295ba,553f099b,1,0,15706,320,50,1722,0,35,-1,79
1.6400142019818295e+19,0,14102401,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,8002fee9,3bd9e8e7,1,0,15705,320,50,1722,0,35,-1,79
1.530022626664605e+19,0,14102103,1005,0,f9c69707,e16ceb4b,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,7553895c,779d90c2,1,0,20345,300,250,2331,2,39,100034,23
7.956429229877368e+18,0,14102300,1005,1,faf9c1c2,c8223ee3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4ff09ef5,be74e6fe,1,0,17877,320,50,2036,3,47,-1,156
1.454153374287736e+19,0,14103009,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,cd76aee7,9ba9e05b,1,0,17014,320,50,1872,3,39,-1,23
9.100180404226481e+18,0,14102612,1005,1,5ee41ff2,17d996e6,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,610ca96f,8a4875bd,1,0,21674,320,50,2495,2,167,-1,23
8.71399326649865e+18,0,14102921,1005,0,85f751fd,c4e18dd6,50e219e0,e2a1ca37,2347f47a,8ded1f7a,a99f214a,28a47bca,e24c8b65,1,2,20072,320,50,2291,3,35,-1,43
5.361376083578527e+18,0,14102723,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,1da679c0,7f82c9ac,b4d21d55,5,0,15705,320,50,1722,0,35,100084,79
5.475526281545466e+18,1,14103011,1005,1,e023ba3e,75f9ddc3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,53b576ff,81892725,1,0,20632,320,50,2374,3,39,-1,23
